xl,xr,yl,yr,zl,zr
-0.957264957,-0.169722222,0.16767094,-1.178611111,0.155064103,0.682521368
-0.956474359,-0.144059829,0.166623932,-1.164166667,0.156068376,0.660918803
-0.956025641,-0.13542735,0.165534188,-1.134038462,0.156581197,0.63792735
-0.955833333,-0.14957265,0.164764957,-1.086388889,0.156816239,0.611752137
-0.955769231,-0.191089744,0.164529915,-1.032970085,0.156730769,0.582991453
-0.955876068,-0.257542735,0.164764957,-0.988952991,0.156132479,0.556538462
-0.956004274,-0.338547009,0.165192308,-0.955213675,0.154978632,0.537115385
-0.956431624,-0.419358974,0.165405983,-0.928952991,0.153440171,0.524380342
-0.957521368,-0.485491453,0.165448718,-0.907029915,0.151388889,0.516602564
-0.958846154,-0.528717949,0.165576923,-0.886730769,0.149059829,0.514188034
-0.959850427,-0.549123932,0.165790598,-0.867777778,0.147115385,0.515790598
-0.96042735,-0.552713675,0.165961538,-0.848696581,0.145854701,0.515662393
-0.960448718,-0.548760684,0.166239316,-0.82732906,0.145106838,0.507200855
-0.96,-0.545705128,0.166752137,-0.803055556,0.144594017,0.488888889
-0.959166667,-0.546452991,0.167478632,-0.776645299,0.144123932,0.466025641
-0.95792735,-0.547820513,0.168162393,-0.75042735,0.143632479,0.449145299
-0.956431624,-0.544957265,0.168803419,-0.727008547,0.143311966,0.437970085
-0.955,-0.535747863,0.169636752,-0.707222222,0.143205128,0.429444444
-0.953696581,-0.521880342,0.170576923,-0.690042735,0.143183761,0.421068376
-0.952457265,-0.506944444,0.171602564,-0.674252137,0.143076923,0.41275641
-0.951495726,-0.494337607,0.17267094,-0.659487179,0.142820513,0.406068376
-0.951388889,-0.484679487,0.173482906,-0.646004274,0.142649573,0.401410256
-0.952542735,-0.477970085,0.173824786,-0.633995726,0.142884615,0.397478632
-0.954017094,-0.474978632,0.174401709,-0.62292735,0.143354701,0.392521368
-0.953995726,-0.476111111,0.175705128,-0.611346154,0.143333333,0.385833333
-0.95232906,-0.481730769,0.17707265,-0.598974359,0.142948718,0.377991453
-0.95025641,-0.491517094,0.178141026,-0.585897436,0.142970085,0.369807692
-0.948354701,-0.504893162,0.179145299,-0.572307692,0.143675214,0.361559829
-0.946431624,-0.521303419,0.180064103,-0.557948718,0.144978632,0.353141026
-0.944337607,-0.540299145,0.180940171,-0.54275641,0.146602564,0.344508547
-0.942478632,-0.561474359,0.181858974,-0.526666667,0.148205128,0.335619658
-0.940940171,-0.584529915,0.18267094,-0.509850427,0.149615385,0.326431624
-0.939423077,-0.609166667,0.183461538,-0.492393162,0.150918803,0.316901709
-0.93784188,-0.634978632,0.184294872,-0.474380342,0.15215812,0.306794872
-0.936388889,-0.661431624,0.185064103,-0.455961538,0.153354701,0.296025641
-0.93525641,-0.688012821,0.185747863,-0.43724359,0.154679487,0.284786325
-0.934615385,-0.714209402,0.186410256,-0.418311966,0.155833333,0.273162393
-0.934273504,-0.739636752,0.187094017,-0.399358974,0.156303419,0.261217949
-0.934081197,-0.764188034,0.188034188,-0.380641026,0.155854701,0.248995726
-0.934444444,-0.78784188,0.189252137,-0.36232906,0.15474359,0.236495726
-0.936175214,-0.810106838,0.190491453,-0.344529915,0.153504274,0.223675214
-0.938461538,-0.832136752,0.191410256,-0.327350427,0.152735043,0.210726496
-0.940299145,-0.854273504,0.19207265,-0.310876068,0.152542735,0.197735043
-0.941089744,-0.876752137,0.192735043,-0.295064103,0.1525,0.18465812
-0.941047009,-0.900192308,0.193440171,-0.279957265,0.152307692,0.171410256
-0.941089744,-0.924209402,0.194145299,-0.265961538,0.151965812,0.158162393
-0.941944444,-0.948974359,0.195128205,-0.252606838,0.151452991,0.145021368
-0.943311966,-0.974679487,0.196367521,-0.23982906,0.150833333,0.131965812
-0.944850427,-1.001431624,0.19767094,-0.22767094,0.149807692,0.119017094
-0.946538462,-1.029230769,0.198952991,-0.216047009,0.148162393,0.106175214
-0.948440171,-1.058012821,0.200363248,-0.204978632,0.146153846,0.093461538
-0.950897436,-1.087735043,0.201752137,-0.194294872,0.144444444,0.080683761
-0.953846154,-1.118333333,0.202863248,-0.183931624,0.143269231,0.067970085
-0.956858974,-1.149786325,0.203824786,-0.173675214,0.14241453,0.055491453
-0.959358974,-1.182051282,0.204850427,-0.163354701,0.141602564,0.043183761
-0.961047009,-1.215042735,0.205918803,-0.152820513,0.140598291,0.030876068
-0.961965812,-1.248824786,0.206965812,-0.141987179,0.13957265,0.018461538
-0.962478632,-1.283376068,0.208055556,-0.130790598,0.138846154,0.005811966
-0.963183761,-1.318653846,0.209081197,-0.119166667,0.138568376,-0.006944444
-0.964465812,-1.354594017,0.210106838,-0.107029915,0.138482906,-0.019935897
-0.966004274,-1.391196581,0.211132479,-0.094294872,0.138376068,-0.033162393
-0.966901709,-1.428504274,0.21224359,-0.080854701,0.137905983,-0.047115385
-0.967136752,-1.466153846,0.213012821,-0.066666667,0.137307692,-0.061602564
-0.968354701,-1.504508547,0.21292735,-0.051709402,0.138183761,-0.076645299
-0.970833333,-1.543632479,0.2125,-0.035833333,0.140106838,-0.092264957
-0.973141026,-1.584294872,0.212200855,-0.018888889,0.141816239,-0.108397436
-0.97457265,-1.625726496,0.212094017,-0.000576923,0.142628205,-0.125064103
-0.97457265,-1.667799145,0.212371795,0.019081197,0.142478632,-0.142264957
-0.974230769,-1.71034188,0.213034188,0.040192308,0.141816239,-0.160192308
-0.973974359,-1.753354701,0.213867521,0.062735043,0.141089744,-0.178974359
-0.974188034,-1.796602564,0.214850427,0.08784188,0.140448718,-0.198504274
-0.975598291,-1.839893162,0.215854701,0.11474359,0.140213675,-0.218717949
-0.98042735,-1.883183761,0.216282051,0.143568376,0.142179487,-0.239551282
-0.990662393,-1.926431624,0.213183761,0.174358974,0.148611111,-0.260982906
-1.003226496,-1.969529915,0.208611111,0.207222222,0.158119658,-0.282905983
-1.012628205,-2.012393162,0.204636752,0.242286325,0.167051282,-0.305128205
-1.01732906,-2.055021368,0.20215812,0.279594017,0.173760684,-0.327435897
-1.01775641,-2.09732906,0.201132479,0.319188034,0.178269231,-0.34965812
-1.014209402,-2.139188034,0.201068376,0.361303419,0.181089744,-0.371666667
-1.008076923,-2.180192308,0.201495726,0.406175214,0.183525641,-0.393311966
-1.002991453,-2.21974359,0.202029915,0.453910256,0.186495726,-0.414679487
-1.001623932,-2.25732906,0.202179487,0.504764957,0.189978632,-0.435726496
-1.004358974,-2.292307692,0.201688034,0.558952991,0.193525641,-0.456367521
-1.010042735,-2.323525641,0.200683761,0.616495726,0.196944444,-0.476923077
-1.017136752,-2.350790598,0.199401709,0.677286325,0.200277778,-0.497777778
-1.023760684,-2.373376068,0.197948718,0.741239316,0.203653846,-0.519209402
-1.028717949,-2.390683761,0.196346154,0.808141026,0.207435897,-0.541324786
-1.032094017,-2.399850427,0.194679487,0.877799145,0.211965812,-0.564252137
-1.034230769,-2.403034188,0.193012821,0.949636752,0.217264957,-0.588055556
-1.035320513,-2.399636752,0.191196581,1.023290598,0.223119658,-0.613290598
-1.035619658,-2.388632479,0.189252137,1.098974359,0.229380342,-0.640576923
-1.035747863,-2.369615385,0.187435897,1.180149573,0.235576923,-0.670128205
-1.036538462,-2.343418803,0.185769231,1.266709402,0.241559829,-0.701474359
-1.038739316,-2.311623932,0.184123932,1.359935897,0.247222222,-0.734294872
-1.042606838,-2.275384615,0.182435897,1.460576923,0.252649573,-0.768589744
-1.047948718,-2.234871795,0.180769231,1.568632479,0.257863248,-0.805042735
-1.053525641,-2.189850427,0.179081197,1.682948718,0.26267094,-0.844764957
-1.058461538,-2.14034188,0.177371795,1.801559829,0.266987179,-0.889081197
-1.061880342,-2.087350427,0.175641026,1.922094017,0.271132479,-0.938931624
-1.063440171,-2.033162393,0.174145299,2.042115385,0.275384615,-0.994337607
-1.063760684,-1.981025641,0.172948718,2.159508547,0.28,-1.053803419
-1.063931624,-1.934252137,0.171794872,2.273076923,0.285064103,-1.116025641
-1.064273504,-1.895277778,0.170598291,2.38241453,0.289935897,-1.179594017
-1.065042735,-1.865149573,0.169337607,2.48732906,0.295128205,-1.243440171
-1.066645299,-1.843290598,0.168205128,2.587692308,0.301089744,-1.306666667
-1.069444444,-1.834188034,0.167136752,2.684786325,0.307564103,-1.363162393
-1.074358974,-1.862542735,0.165897436,2.786303419,0.313931624,-1.419679487
-1.080448718,-1.949850427,0.164529915,2.889551282,0.319594017,-1.492051282
-1.086923077,-2.06207265,0.163247863,2.984850427,0.324358974,-1.567286325
-1.093418803,-2.140470085,0.162307692,3.087478632,0.328205128,-1.619529915
-1.09965812,-2.18758547,0.161987179,3.203183761,0.330662393,-1.644957265
-1.103739316,-2.191239316,0.16275641,3.302649573,0.329679487,-1.647136752
-1.103354701,-2.148717949,0.16758547,3.347991453,0.32275641,-1.629081197
-1.101175214,-2.074722222,0.17457265,3.356987179,0.311282051,-1.593269231
-1.102478632,-1.992393162,0.181517094,3.338675214,0.299337607,-1.539807692
-1.108846154,-1.91982906,0.187350427,3.305064103,0.289230769,-1.474636752
-1.119871795,-1.864722222,0.191965812,3.266346154,0.281517094,-1.410811966
-1.135042735,-1.828098291,0.195683761,3.223995726,0.275918803,-1.362008547
-1.152628205,-1.803141026,0.199102564,3.167200855,0.270235043,-1.335833333
-1.170320513,-1.779401709,0.202905983,3.093547009,0.262606838,-1.325811966
-1.186709402,-1.753739316,0.207542735,3.016623932,0.252735043,-1.315042735
-1.202051282,-1.728247863,0.212991453,2.94232906,0.241645299,-1.294529915
-1.217200855,-1.702008547,0.218910256,2.862606838,0.230128205,-1.268739316
-1.233760684,-1.669786325,0.225149573,2.773824786,0.218376068,-1.24232906
-1.251987179,-1.629957265,0.231559829,2.685961538,0.206474359,-1.211688034
-1.272735043,-1.58715812,0.237948718,2.605940171,0.194337607,-1.175641026
-1.295854701,-1.54965812,0.244081197,2.527713675,0.181880342,-1.142115385
-1.320918803,-1.520149573,0.250149573,2.445961538,0.168867521,-1.112307692
-1.347692308,-1.501730769,0.256217949,2.362478632,0.155042735,-1.083589744
-1.375769231,-1.499252137,0.262628205,2.280106838,0.13965812,-1.055106838
-1.404102564,-1.508183761,0.269508547,2.196794872,0.12284188,-1.02775641
-1.431709402,-1.523974359,0.276538462,2.112136752,0.105106838,-1.001452991
-1.458717949,-1.542286325,0.283440171,2.023226496,0.087051282,-0.976709402
-1.485811966,-1.560747863,0.289850427,1.931388889,0.068952991,-0.953867521
-1.513461538,-1.577393162,0.29525641,1.836111111,0.051388889,-0.92974359
-1.542606838,-1.593012821,0.299615385,1.73707265,0.035448718,-0.901645299
-1.573611111,-1.610726496,0.30284188,1.634508547,0.021773504,-0.868782051
-1.607029915,-1.631965812,0.304722222,1.530235043,0.010769231,-0.82957265
-1.643098291,-1.655769231,0.304850427,1.426730769,0.002393162,-0.782777778
-1.681666667,-1.679017094,0.302991453,1.324316239,-0.004380342,-0.728311966
-1.722521368,-1.697457265,0.29965812,1.221474359,-0.010897436,-0.666474359
-1.765683761,-1.707393162,0.295619658,1.118183761,-0.018461538,-0.597606838
-1.811217949,-1.706623932,0.291111111,1.015405983,-0.028119658,-0.522970085
-1.859594017,-1.694337607,0.286175214,0.913525641,-0.040064103,-0.445619658
-1.911303419,-1.666666667,0.281495726,0.811388889,-0.053589744,-0.374401709
-1.966111111,-1.599487179,0.27707265,0.702115385,-0.068205128,-0.304188034
-2.023247863,-1.471965812,0.272606838,0.589551282,-0.08465812,-0.218568376
-2.081388889,-1.318589744,0.268098291,0.483995726,-0.102200855,-0.128461538
-2.138717949,-1.198739316,0.263632479,0.368931624,-0.121132479,-0.059615385
-2.193760684,-1.10982906,0.259380342,0.238653846,-0.141538462,-0.016602564
-2.246025641,-1.06284188,0.255683761,0.122094017,-0.16292735,0.003418803
-2.294957265,-1.058205128,0.253589744,0.057457265,-0.183867521,0.002948718
-2.341901709,-1.082115385,0.254230769,0.027200855,-0.202457265,-0.016153846
-2.3875,-1.111944444,0.256987179,0.02207265,-0.21724359,-0.053632479
-2.432222222,-1.130662393,0.260320513,0.02957265,-0.228418803,-0.102542735
-2.475128205,-1.131645299,0.263119658,0.038354701,-0.237222222,-0.149123932
-2.514337607,-1.11457265,0.266260684,0.04724359,-0.244145299,-0.179508547
-2.548910256,-1.08715812,0.271175214,0.06715812,-0.248055556,-0.186324786
-2.579316239,-1.06042735,0.27758547,0.100726496,-0.248611111,-0.176132479
-2.606025641,-1.03775641,0.284957265,0.134316239,-0.246581197,-0.165940171
-2.629081197,-1.017521368,0.291303419,0.161923077,-0.243739316,-0.165106838
-2.647905983,-1.000555556,0.293846154,0.191730769,-0.241645299,-0.169123932
-2.660277778,-0.992051282,0.291581197,0.227521368,-0.240619658,-0.173290598
-2.665683761,-0.994230769,0.28542735,0.259102564,-0.24042735,-0.181346154
-2.665320513,-1.003119658,0.276901709,0.279209402,-0.240918803,-0.194444444
-2.662542735,-1.013418803,0.266324786,0.294059829,-0.242136752,-0.204145299
-2.659444444,-1.020705128,0.254358974,0.309615385,-0.24474359,-0.208760684
-2.656623932,-1.02284188,0.243824786,0.324594017,-0.24974359,-0.210320513
-2.654978632,-1.016004274,0.234636752,0.335961538,-0.256538462,-0.208867521
-2.655106838,-1.005064103,0.223568376,0.342435897,-0.264508547,-0.203611111
-2.656602564,-0.993611111,0.209017094,0.344487179,-0.273888889,-0.195448718
-2.657948718,-0.984123932,0.190277778,0.343696581,-0.284230769,-0.184529915
-2.656666667,-0.977478632,0.166282051,0.337863248,-0.294038462,-0.170726496
-2.650235043,-0.97482906,0.136581197,0.327307692,-0.302179487,-0.156303419
-2.636324786,-0.976004274,0.100811966,0.313482906,-0.310940171,-0.14224359
-2.612606838,-0.978269231,0.059123932,0.298076923,-0.321517094,-0.127713675
-2.576987179,-0.979529915,0.009679487,0.281410256,-0.335384615,-0.113354701
-2.528119658,-0.978589744,-0.048547009,0.263589744,-0.349871795,-0.100320513
-2.467948718,-0.975534188,-0.105064103,0.246346154,-0.361794872,-0.089551282
-2.375213675,-0.971175214,-0.151111111,0.232350427,-0.37758547,-0.082136752
-2.239337607,-0.966431624,-0.190619658,0.222307692,-0.394871795,-0.079145299
-2.070940171,-0.962115385,-0.225662393,0.21534188,-0.402350427,-0.080555556
-1.901410256,-0.958547009,-0.261666667,0.210790598,-0.403098291,-0.084636752
-1.755726496,-0.955683761,-0.303760684,0.208205128,-0.40267094,-0.088782051
-1.638675214,-0.953098291,-0.340982906,0.206773504,-0.399551282,-0.091239316
-1.548717949,-0.950491453,-0.372735043,0.205384615,-0.393760684,-0.092457265
-1.486089744,-0.947713675,-0.400641026,0.203311966,-0.390213675,-0.094465812
-1.44008547,-0.944465812,-0.426645299,0.200470085,-0.389209402,-0.097286325
-1.39025641,-0.940918803,-0.45474359,0.1975,-0.386025641,-0.100042735
-1.32965812,-0.938290598,-0.486239316,0.194786325,-0.378568376,-0.101965812
-1.26974359,-0.938974359,-0.519615385,0.191923077,-0.368974359,-0.102542735
-1.217948718,-0.94215812,-0.553995726,0.188589744,-0.360149573,-0.101153846
-1.172435897,-0.947457265,-0.588461538,0.18491453,-0.354166667,-0.098055556
-1.128226496,-0.953995726,-0.621260684,0.181388889,-0.351004274,-0.094594017
-1.083183761,-0.960491453,-0.651132479,0.179102564,-0.34965812,-0.091816239
-1.037799145,-0.966175214,-0.679188034,0.177542735,-0.35,-0.090064103
-0.991965812,-0.970491453,-0.70741453,0.176303419,-0.35292735,-0.089166667
-0.944102564,-0.973333333,-0.736239316,0.175042735,-0.359059829,-0.089081197
-0.893482906,-0.974807692,-0.765705128,0.173824786,-0.367820513,-0.08974359
-0.840769231,-0.975128205,-0.794102564,0.172435897,-0.3775,-0.090833333
-0.78741453,-0.975106838,-0.818696581,0.170598291,-0.386452991,-0.092029915
-0.735128205,-0.975470085,-0.838653846,0.168290598,-0.394166667,-0.093055556
-0.685320513,-0.976260684,-0.855,0.165833333,-0.400598291,-0.093568376
-0.63732906,-0.977457265,-0.869059829,0.163717949,-0.405747863,-0.093568376
-0.588782051,-0.978888889,-0.881047009,0.162051282,-0.409508547,-0.093418803
-0.538504274,-0.980106838,-0.891880342,0.160769231,-0.411153846,-0.093397436
-0.486132479,-0.980897436,-0.904401709,0.15982906,-0.409679487,-0.093504274
-0.431602564,-0.981367521,-0.918931624,0.159081197,-0.405470085,-0.093888889
-0.375128205,-0.981581197,-0.932457265,0.158333333,-0.399017094,-0.094337607
-0.317628205,-0.981688034,-0.943098291,0.157606838,-0.390128205,-0.094444444
-0.260384615,-0.982094017,-0.949700855,0.156816239,-0.379444444,-0.093910256
-0.205448718,-0.982970085,-0.950961538,0.156004274,-0.368675214,-0.092649573
-0.15517094,-0.98457265,-0.945897436,0.155470085,-0.359551282,-0.090961538
-0.11207265,-0.986410256,-0.934102564,0.155149573,-0.350769231,-0.089401709
-0.078717949,-0.988076923,-0.915683761,0.15491453,-0.341794872,-0.088119658
-0.057136752,-0.989102564,-0.888525641,0.155106838,-0.331581197,-0.087115385
-0.048611111,-0.989465812,-0.851047009,0.155534188,-0.32292735,-0.086517094
-0.051153846,-0.988995726,-0.813311966,0.156132479,-0.318119658,-0.086282051
-0.085897436,-0.987863248,-0.784380342,0.156987179,-0.30965812,-0.086303419
-0.162991453,-0.986452991,-0.760982906,0.157884615,-0.298910256,-0.086559829
-0.271346154,-0.985106838,-0.741068376,0.158632479,-0.296217949,-0.086944444
-0.378846154,-0.984102564,-0.719423077,0.159444444,-0.298333333,-0.087115385
-0.459615385,-0.983653846,-0.691666667,0.160512821,-0.3,-0.086837607
-0.508910256,-0.983717949,-0.668717949,0.161773504,-0.302564103,-0.086217949
-0.528974359,-0.984273504,-0.650833333,0.162948718,-0.30482906,-0.085363248
-0.520662393,-0.985192308,-0.636474359,0.163910256,-0.302606838,-0.084316239
-0.496089744,-0.986239316,-0.623888889,0.164850427,-0.295213675,-0.083226496
-0.476880342,-0.987115385,-0.609358974,0.165854701,-0.287200855,-0.082350427
-0.470106838,-0.98741453,-0.591688034,0.166709402,-0.281047009,-0.081901709
-0.464871795,-0.987051282,-0.573226496,0.16741453,-0.275918803,-0.081816239
-0.452542735,-0.986346154,-0.555940171,0.168012821,-0.270897436,-0.08207265
-0.434316239,-0.985555556,-0.540106838,0.168418803,-0.265448718,-0.082692308
-0.414636752,-0.984508547,-0.525833333,0.168653846,-0.25965812,-0.083461538
-0.396709402,-0.983376068,-0.513290598,0.168782051,-0.253803419,-0.084166667
-0.382200855,-0.982435897,-0.50232906,0.168974359,-0.248012821,-0.084786325
-0.372264957,-0.981730769,-0.492521368,0.169316239,-0.242200855,-0.085277778
-0.367863248,-0.981388889,-0.483141026,0.16974359,-0.235811966,-0.085662393
-0.369102564,-0.981175214,-0.473589744,0.169893162,-0.228504274,-0.086004274
-0.375192308,-0.980876068,-0.463632479,0.169957265,-0.220320513,-0.086196581
-0.385149573,-0.98042735,-0.452905983,0.170277778,-0.211581197,-0.086260684
-0.398461538,-0.979957265,-0.441688034,0.170769231,-0.202649573,-0.086367521
-0.414807692,-0.979615385,-0.429935897,0.171175214,-0.193824786,-0.086517094
-0.433803419,-0.979294872,-0.417735043,0.171559829,-0.185149573,-0.086623932
-0.455,-0.978974359,-0.405106838,0.171987179,-0.176602564,-0.086773504
-0.477905983,-0.978675214,-0.392008547,0.172457265,-0.168055556,-0.087029915
-0.502286325,-0.978226496,-0.378311966,0.172884615,-0.159380342,-0.08741453
-0.527350427,-0.977478632,-0.363888889,0.173269231,-0.150491453,-0.087905983
-0.552628205,-0.976559829,-0.348696581,0.173739316,-0.141538462,-0.088589744
-0.57792735,-0.975683761,-0.332799145,0.174252137,-0.13258547,-0.089508547
-0.603141026,-0.974807692,-0.316324786,0.174786325,-0.123611111,-0.090555556
-0.628141026,-0.974081197,-0.299123932,0.175363248,-0.114615385,-0.091559829
-0.652606838,-0.973696581,-0.281346154,0.175833333,-0.105747863,-0.09241453
-0.676346154,-0.973482906,-0.262991453,0.176367521,-0.09707265,-0.092970085
-0.699273504,-0.973354701,-0.244102564,0.17715812,-0.088504274,-0.093247863
-0.721410256,-0.973482906,-0.224722222,0.177948718,-0.08017094,-0.093397436
-0.742713675,-0.973782051,-0.204764957,0.178696581,-0.07215812,-0.093226496
-0.763141026,-0.974401709,-0.184316239,0.179444444,-0.064358974,-0.092820513
-0.782649573,-0.975320513,-0.163611111,0.18008547,-0.056730769,-0.092521368
-0.801367521,-0.976175214,-0.142735043,0.180491453,-0.049230769,-0.092435897
-0.819380342,-0.976944444,-0.121880342,0.180854701,-0.041923077,-0.092542735
-0.836880342,-0.977521368,-0.101196581,0.181132479,-0.034786325,-0.092863248
-0.85465812,-0.977777778,-0.080790598,0.181196581,-0.027777778,-0.093333333
-0.8725,-0.977820513,-0.060619658,0.181175214,-0.020876068,-0.093931624
-0.89042735,-0.977521368,-0.040790598,0.181239316,-0.014059829,-0.094594017
-0.908525641,-0.976944444,-0.021324786,0.181452991,-0.00724359,-0.09517094
-0.92707265,-0.976346154,-0.002393162,0.181645299,-0.000470085,-0.095619658
-0.946282051,-0.975940171,0.015982906,0.181794872,0.006282051,-0.095961538
-0.966346154,-0.976025641,0.033675214,0.181923077,0.013012821,-0.096068376
-0.987307692,-0.976602564,0.050662393,0.182115385,0.01965812,-0.095961538
-1.009230769,-0.977307692,0.066923077,0.182457265,0.026239316,-0.095833333
-1.032200855,-0.977863248,0.082393162,0.182905983,0.032799145,-0.095811966
-1.056175214,-0.978290598,0.097029915,0.183397436,0.039380342,-0.095961538
-1.081153846,-0.978717949,0.110961538,0.183931624,0.046047009,-0.096324786
-1.107136752,-0.979102564,0.124401709,0.184358974,0.053012821,-0.096794872
-1.133867521,-0.979423077,0.1375,0.184722222,0.060512821,-0.097264957
-1.160833333,-0.979636752,0.150149573,0.185149573,0.068418803,-0.097692308
-1.187948718,-0.980064103,0.162564103,0.185726496,0.076495726,-0.098205128
-1.215576923,-0.980726496,0.17491453,0.186346154,0.08465812,-0.098782051
-1.243910256,-0.981495726,0.187029915,0.186709402,0.092905983,-0.099358974
-1.273183761,-0.98215812,0.199487179,0.186773504,0.101196581,-0.09991453
-1.303931624,-0.982606838,0.212628205,0.186901709,0.109636752,-0.100534188
-1.336111111,-0.982884615,0.226559829,0.187136752,0.118290598,-0.101303419
-1.368760684,-0.983290598,0.241025641,0.18732906,0.126880342,-0.10215812
-1.401559829,-0.984017094,0.256388889,0.187179487,0.13534188,-0.103076923
-1.435,-0.984935897,0.272884615,0.187029915,0.144038462,-0.104059829
-1.469081197,-0.985918803,0.290512821,0.187008547,0.15275641,-0.10508547
-1.503739316,-0.986709402,0.309252137,0.186987179,0.161623932,-0.106089744
-1.539059829,-0.987094017,0.329166667,0.186923077,0.170576923,-0.107115385
-1.575064103,-0.987179487,0.35034188,0.186880342,0.17957265,-0.108119658
-1.612008547,-0.987115385,0.372799145,0.186837607,0.188589744,-0.109081197
-1.649252137,-0.987200855,0.396517094,0.186816239,0.19767094,-0.11017094
-1.686410256,-0.987692308,0.421260684,0.186752137,0.206816239,-0.111538462
-1.722991453,-0.988482906,0.446923077,0.186559829,0.216068376,-0.113183761
-1.758482906,-0.989358974,0.473397436,0.186346154,0.225598291,-0.114807692
-1.79267094,-0.990320513,0.500982906,0.186089744,0.235448718,-0.116517094
-1.825384615,-0.991196581,0.529102564,0.185726496,0.24534188,-0.118461538
-1.856666667,-0.991730769,0.557970085,0.185405983,0.255235043,-0.120448718
-1.886517094,-0.992136752,0.58775641,0.185363248,0.265,-0.12215812
-1.914850427,-0.99267094,0.618547009,0.185598291,0.274316239,-0.123461538
-1.941388889,-0.993632479,0.650363248,0.186025641,0.28267094,-0.124294872
-1.965726496,-0.994935897,0.683418803,0.186688034,0.289273504,-0.124786325
-1.988782051,-0.996431624,0.718055556,0.187393162,0.293290598,-0.125106838
-2.011324786,-0.998205128,0.754871795,0.188162393,0.29457265,-0.125405983
-2.033461538,-1.000405983,0.794487179,0.188995726,0.293952991,-0.125940171
-2.054230769,-1.003653846,0.83707265,0.189893162,0.292948718,-0.127008547
-2.071901709,-1.009166667,0.882200855,0.190470085,0.29267094,-0.128803419
-2.084935897,-1.01732906,0.929380342,0.19017094,0.293525641,-0.131431624
-2.093098291,-1.026581197,0.978354701,0.188910256,0.296111111,-0.134551282
-2.097393162,-1.034722222,1.028888889,0.18758547,0.300918803,-0.1375
-2.098183761,-1.040555556,1.080876068,0.186923077,0.308098291,-0.139700855
-2.093910256,-1.043995726,1.134380342,0.186709402,0.317542735,-0.141239316
-2.082051282,-1.045662393,1.190064103,0.186538462,0.329487179,-0.142649573
-2.060876068,-1.046559829,1.248931624,0.186282051,0.346623932,-0.144487179
-2.030021368,-1.047799145,1.31224359,0.185897436,0.367948718,-0.146901709
-1.989615385,-1.050128205,1.381410256,0.185598291,0.393782051,-0.14957265
-1.939102564,-1.053653846,1.457286325,0.185320513,0.424679487,-0.151987179
-1.878397436,-1.058290598,1.54025641,0.184551282,0.461923077,-0.154423077
-1.80732906,-1.063675214,1.630405983,0.183311966,0.507692308,-0.157371795
-1.734551282,-1.069337607,1.727264957,0.182200855,0.563269231,-0.16042735
-1.666752137,-1.07491453,1.829615385,0.181452991,0.626730769,-0.163119658
-1.609594017,-1.080363248,1.936217949,0.180982906,0.694722222,-0.16534188
-1.566730769,-1.085277778,2.045833333,0.180641026,0.766111111,-0.167393162
-1.54267094,-1.089700855,2.156965812,0.180448718,0.839273504,-0.169529915
-1.538525641,-1.094059829,2.266452991,0.180320513,0.909850427,-0.171730769
-1.546965812,-1.098611111,2.372692308,0.180128205,0.974102564,-0.173952991
-1.560555556,-1.103461538,2.473675214,0.179636752,1.031602564,-0.176196581
-1.580106838,-1.108739316,2.567735043,0.179358974,1.086816239,-0.178269231
-1.625854701,-1.114615385,2.656495726,0.179529915,1.144487179,-0.17991453
-1.751047009,-1.121196581,2.738525641,0.179935897,1.188995726,-0.180940171
-1.936068376,-1.128183761,2.81,0.180555556,1.216324786,-0.181367521
-2.071324786,-1.135363248,2.879615385,0.181474359,1.249722222,-0.181217949
-2.127777778,-1.14284188,2.952692308,0.182692308,1.279380342,-0.180470085
-2.129508547,-1.150705128,3.015598291,0.184316239,1.282457265,-0.179081197
-2.087628205,-1.158888889,3.051410256,0.186559829,1.267478632,-0.176965812
-2.025491453,-1.167457265,3.050106838,0.189316239,1.243974359,-0.174123932
-1.946901709,-1.176688034,3.014188034,0.192200855,1.188952991,-0.170683761
-1.852692308,-1.186688034,2.961388889,0.195021368,1.106773504,-0.166816239
-1.769102564,-1.197222222,2.90965812,0.198055556,1.044935897,-0.162350427
-1.713611111,-1.208183761,2.867008547,0.201602564,1.013696581,-0.157094017
-1.686623932,-1.220042735,2.830213675,0.205448718,1.001944444,-0.150491453
-1.696623932,-1.232948718,2.786196581,0.209465812,1.024102564,-0.143012821
-1.727564103,-1.246816239,2.726111111,0.213760684,1.061623932,-0.134764957
-1.735213675,-1.261346154,2.655064103,0.218547009,1.094102564,-0.125769231
-1.710940171,-1.276581197,2.574273504,0.223995726,1.118376068,-0.115918803
-1.668397436,-1.291132479,2.478119658,0.230448718,1.141987179,-0.105213675
-1.599551282,-1.304465812,2.378910256,0.238012821,1.163611111,-0.093824786
-1.522307692,-1.318012821,2.295833333,0.245833333,1.175619658,-0.082222222
-1.450384615,-1.333760684,2.222371795,0.252564103,1.172735043,-0.070940171
-1.401410256,-1.3525,2.146068376,0.258290598,1.158290598,-0.060128205
-1.408119658,-1.374209402,2.075,0.263354701,1.14724359,-0.049594017
-1.469358974,-1.398376068,2.029017094,0.268418803,1.14465812,-0.038760684
-1.528098291,-1.424166667,1.983205128,0.273696581,1.134764957,-0.027008547
-1.565,-1.450512821,1.930854701,0.279059829,1.115918803,-0.014337607
